,Node,Line node,Stance action,Tag,Running cost,Annotation,Motif,Time,Beat,Line,Line with active holds,BPM,Left foot hint,Right foot hint,Left foot,Right foot,Left hand,Right hand,Cost,foot_inversion,angle,hand_inversion,foot_position,hold_footslide,hold_footswitch,move,jump,bracket,hands,move_without_action,downpress,double_step,min_cost,multihit,double_step_in_multi,bracket_for_1panel,hold_alternate
304,"51.0:p1`a3c,p1`a3c;--,-3:any-jump-jack",51,"p1`a3c,p1`a3c;--,-3",any-jump-jack,767.91,,"((48.25, 51.5), 'any-jump-jackorfree')",53.2173913,51,`0000300000,`0000300000,57.5,,3,,3,,,0,0,0,0,0,0,0,-0.2,0,0,0,0,0,0,0.2,0,0,0,0
305,"51.125:p2`a7c,p1`a3c;-1,--:any-jump-jack",51.125,"p2`a7c,p1`a3c;-1,--",any-jump-jack,775.61,alternate,"((48.25, 51.5), 'any-jump-jackorfree')",53.34782609,51.125,`0000001000,`0000001000,57.5,1,,1,,,,7.7,1.5,0,0,0.02,0,0,0.983936841,0,0,0,0,0,0,5.2,0,0,0,0
306,"51.25:p2`a7c,p2`a1c;--,-1:any-jump-jack",51.25,"p2`a7c,p2`a1c;--,-1",any-jump-jack,775.85,alternate,"((48.25, 51.5), 'any-jump-jackorfree')",53.47826087,51.25,`0000010000,`0000010000,57.5,,1,,1,,,0.24,0,0,0,0,0,0,0.035986511,0,0,0,0,0,0,0.2,0,0,0,0
307,"51.375:p1`a3c,p2`a1c;-1,--:any-jump-jack",51.375,"p1`a3c,p2`a1c;-1,--",any-jump-jack,776.17,alternate,"((48.25, 51.5), 'any-jump-jackorfree')",53.60869565,51.375,`0000100000,`0000100000,57.5,1,,1,,,,0.32,0,0,0,0,0,0,0.122992105,0,0,0,0,0,0,0.2,0,0,0,0
308,"51.5:p1`a3c,p2`a7c;--,-1:any-jump-jack",51.5,"p1`a3c,p2`a7c;--,-1",any-jump-jack,776.47,alternate,"((48.25, 51.5), 'any-jump-jackorfree')",53.73913043,51.5,`0000001000,`0000001000,57.5,,1,,1,,,0.3,0,0,0,0,0,0,0.104599465,0,0,0,0,0,0,0.2,0,0,0,0
309,"51.75:p2`1-p1`6c,p2`a7c;1-,-1:any-jump-jack",51.75,"p2`1-p1`6c,p2`a7c;1-,-1",any-jump-jack,782.72,jump,"((51.75, 53.125), 'any-jump-jackorfree')",54,51.75,`0000011000,`0000011000,57.5,1,1,1,1,,,6.25,0,0,0,0.01,0,0,0.287892091,0.75,0,0,0,0,0,5.2,0,0,0,0
310,"52.0:p1`36c,p2`a7c;1-,-1:any-jump-jack",52,"p1`36c,p2`a7c;1-,-1",any-jump-jack,791.28,jump,"((51.75, 53.125), 'any-jump-jackorfree')",54.26086957,52,`0000101000,`0000101000,57.5,1,1,1,1,,,8.56,0,0,0,0.01,0,0,0.099275414,0.75,0,0,0,0,2.5,5.2,0,0,0,0
311,"52.25:p1`a9c,p2`a7c;-1,--:any-jump-jack",52.25,"p1`a9c,p2`a7c;-1,--",any-jump-jack,799.23,,"((51.75, 53.125), 'any-jump-jackorfree')",54.52173913,52.25,`0001000000,`0001000000,57.5,1,,1,,,,7.95,0,0,0,0.02,0,0,0.230745413,0,0,0,0,0,2.5,5.2,0,0,0,0
312,"52.375:p1`a9c,p2`a1c;--,-1:any-jump-jack",52.375,"p1`a9c,p2`a1c;--,-1",any-jump-jack,799.53,alternate,"((51.75, 53.125), 'any-jump-jackorfree')",54.65217391,52.375,`0000010000,`0000010000,57.5,,1,,1,,,0.3,0,0,0,0,0,0,0.104599465,0,0,0,0,0,0,0.2,0,0,0,0
313,"52.5:p2`a7c,p2`a1c;-2,--:any-jump-jack",52.5,"p2`a7c,p2`a1c;-2,--",any-jump-jack,799.77,alternate,"((51.75, 53.125), 'any-jump-jackorfree')",54.7826087,52.5,`0000002000,`0000002000,57.5,2,,2,,,,0.24,0,0,0,0,0,0,0.035986511,0,0,0,0,0,0,0.2,0,0,0,0
314,"52.625:p2`a7c,p2`a1c;-3,--:any-jump-jack",52.625,"p2`a7c,p2`a1c;-3,--",any-jump-jack,799.77,,"((51.75, 53.125), 'any-jump-jackorfree')",54.91304348,52.625,`0000003000,`0000003000,57.5,3,,3,,,,0,0,0,0,0,0,0,-0.2,0,0,0,0,0,0,0.2,0,0,0,0
315,"52.75:p2`a7c,p2`a1c;--,-1:any-jump-jack",52.75,"p2`a7c,p2`a1c;--,-1",any-jump-jack,799.77,alternate,"((51.75, 53.125), 'any-jump-jackorfree')",55.04347826,52.75,`0000010000,`0000010000,57.5,,1,,1,,,0,0,0,0,0,0,0,-0.2,0,0,0,0,0,0,0.2,0,0,0,0
316,"52.875:p1`a9c,p2`a1c;-2,--:any-jump-jack",52.875,"p1`a9c,p2`a1c;-2,--",any-jump-jack,805.28,alternate,"((51.75, 53.125), 'any-jump-jackorfree')",55.17391304,52.875,`0002000000,`0002000000,57.5,2,,2,,,,5.51,0,0,0,0.02,0,0,0.287892091,0,0,0,0,0,0,5.2,0,0,0,0
317,"53.0:p1`a9c,p2`a1c;-3,--:any-jump-jack",53,"p1`a9c,p2`a1c;-3,--",any-jump-jack,810.3,,"((51.75, 53.125), 'any-jump-jackorfree')",55.30434783,53,`0003000000,`0003000000,57.5,3,,3,,,,5.02,0,0,0,0.02,0,0,-0.2,0,0,0,0,0,0,5.2,0,0,0,0
318,"53.125:p1`a9c,p2`a7c;--,-1:any-jump-jack",53.125,"p1`a9c,p2`a7c;--,-1",any-jump-jack,816.36,alternate,"((51.75, 53.125), 'any-jump-jackorfree')",55.43478261,53.125,`0000001000,`0000001000,57.5,,1,,1,,,6.06,0,0,0,0.02,0,0,0.836795717,0,0,0,0,0,0,5.2,0,0,0,0
319,"53.25:p1`a3c,p2`a7c;-1,--:any-any-any",53.25,"p1`a3c,p2`a7c;-1,--",any-any-any,816.66,alternate,,55.56521739,53.25,`0000100000,`0000100000,57.5,1,,1,,,,0.3,0,0,0,0,0,0,0.104599465,0,0,0,0,0,0,0.2,0,0,0,0
320,"53.375:p1`a3c,p1`a9c;--,-1:any-any-any",53.375,"p1`a3c,p1`a9c;--,-1",any-any-any,816.9,alternate,,55.69565217,53.375,`0001000000,`0001000000,57.5,,1,,1,,,0.24,0,0,0,0,0,0,0.035986511,0,0,0,0,0,0,0.2,0,0,0,0
321,"53.5:p2`1-p1`6c,p1`a9c;1-,--:any-any-any",53.5,"p2`1-p1`6c,p1`a9c;1-,--",any-any-any,823.9,alternate,,55.82608696,53.5,`0000010000,`0000010000,57.5,1,,1,,,,7,1.5,0,0,0.01,0,0,0.287892091,0,0,0,0,0,0,5.2,0,0,0,0
322,"53.75:p2`1-p1`6c,p2`47c;1-,-1:any-any-any",53.75,"p2`1-p1`6c,p2`47c;1-,-1",any-any-any,830.19,jump,,56.08695652,53.75,`0000011000,`0000011000,57.5,1,1,1,1,,,6.29,0,0,0,0,0,0,0.337564163,0.75,0,0,0,0,0,5.2,0,0,0,0
323,"54.0:p1`36c,p2`47c;1-,-2:any-any-any",54,"p1`36c,p2`47c;1-,-2",any-any-any,838.74,jump,,56.34782609,54,`0000102000,`0000102000,57.5,1,2,1,2,,,8.55,0,0,0,0,0,0,0.099275414,0.75,0,0,0,0,2.5,5.2,0,0,0,0
324,"54.1875:p1`36c,p2`47c;--,-3:any-any-any",54.1875,"p1`36c,p2`47c;--,-3",any-any-any,843.74,,,56.54347826,54.1875,`0000003000,`0000003000,57.5,,3,,3,,,5,0,0,0,0,0,0,-0.2,0,0,0,0,0,0,5.2,0,0,0,0
325,"54.375:p1`a9c,p2`a1c;-2,-1:any-any-any",54.375,"p1`a9c,p2`a1c;-2,-1",any-any-any,852.62,jump,,56.73913043,54.375,`0002010000,`0002010000,57.5,2,1,2,1,,,8.88,0,0,0,0.02,0,0,0.410569955,0.75,0,0,0,0,2.5,5.2,0,0,0,0
326,"54.5625:p1`a9c,p2`a1c;-3,--:any-any-any",54.5625,"p1`a9c,p2`a1c;-3,--",any-any-any,857.64,,,56.93478261,54.5625,`0003000000,`0003000000,57.5,3,,3,,,,5.02,0,0,0,0.02,0,0,-0.2,0,0,0,0,0,0,5.2,0,0,0,0
327,"54.75:p1`a9c,p2`a1c;--,-1:any-any-any",54.75,"p1`a9c,p2`a1c;--,-1",any-any-any,862.66,alternate,,57.13043478,54.75,`0000010000,`0000010000,57.5,,1,,1,,,5.02,0,0,0,0.02,0,0,-0.2,0,0,0,0,0,0,5.2,0,0,0,0
328,"54.875:p1`a3,p2`a1c;-1,--:any-any-any",54.875,"p1`a3,p2`a1c;-1,--",any-any-any,863.02,alternate,,57.26086957,54.875,`0000100000,`0000100000,57.5,1,,1,,,,0.36,0,0,0,0,0,0,0.163335366,0,0,0,0,0,0,0.2,0,0,0,0
329,"55.0:p1`a3,p2`47c;-1,-1:any-any-any",55,"p1`a3,p2`47c;-1,-1",any-any-any,869.13,jump,,57.39130435,55,`0000101000,`0000101000,57.5,1,1,1,1,,,6.11,0,0,0,0.01,0,0,0.1451584,0.75,0,0,0,0,0,5.2,0,0,0,0
330,"55.25:p1`a3,p2`a1c;--,-1:any-any-any",55.25,"p1`a3,p2`a1c;--,-1",any-any-any,877,,,57.65217391,55.25,`0000010000,`0000010000,57.5,,1,,1,,,7.87,0,0,0,0.02,0,0,0.1451584,0,0,0,0,0,2.5,5.2,0,0,0,0
331,"55.375:p1`69,p2`a1c;-1,-1:any-any-any",55.375,"p1`69,p2`a1c;-1,-1",any-any-any,883.08,jump,,57.7826087,55.375,`0001010000,`0001010000,57.5,1,1,1,1,,,6.08,0,0,0,0.01,0,0,0.120551401,0.75,0,0,0,0,0,5.2,0,0,0,0
332,"55.625:p1`a3,p2`a1c;-1,--:any-any-any",55.625,"p1`a3,p2`a1c;-1,--",any-any-any,890.92,,,58.04347826,55.625,`0000100000,`0000100000,57.5,1,,1,,,,7.84,0,0,0,0.02,0,0,0.120551401,0,0,0,0,0,2.5,5.2,0,0,0,0
333,"55.75:p1`a3,p2`a7c;--,-1:any-any-any",55.75,"p1`a3,p2`a7c;--,-1",any-any-any,891.22,alternate,,58.17391304,55.75,`0000001000,`0000001000,57.5,,1,,1,,,0.3,0,0,0,0,0,0,0.104599465,0,0,0,0,0,0,0.2,0,0,0,0
334,"55.875:p1`a9,p2`a7c;-1,--:any-any-any",55.875,"p1`a9,p2`a7c;-1,--",any-any-any,891.52,alternate,,58.30434783,55.875,`0001000000,`0001000000,57.5,1,,1,,,,0.3,0,0,0,0,0,0,0.104601056,0,0,0,0,0,0,0.2,0,0,0,0
335,"56.0:p1`a9,p2`a1;--,-1:any-jump-jack",56,"p1`a9,p2`a1;--,-1",any-jump-jack,891.88,alternate,"((56.0, 60.625), 'any-jump-jackorfree')",58.43478261,56,`0000010000,`0000010000,57.5,,1,,1,,,0.36,0,0,0,0,0,0,0.163335366,0,0,0,0,0,0,0.2,0,0,0,0
336,"56.125:p1`a3,p2`a1;-1,--:any-jump-jack",56.125,"p1`a3,p2`a1;-1,--",any-jump-jack,892.18,alternate,"((56.0, 60.625), 'any-jump-jackorfree')",58.56521739,56.125,`0000100000,`0000100000,57.5,1,,1,,,,0.3,0,0,0,0,0,0,0.104601056,0,0,0,0,0,0,0.2,0,0,0,0
337,"56.375:p1`a3,p2`47;-1,-1:any-jump-jack",56.375,"p1`a3,p2`47;-1,-1",any-jump-jack,898.26,jump,"((56.0, 60.625), 'any-jump-jackorfree')",58.82608696,56.375,`0000101000,`0000101000,57.5,1,1,1,1,,,6.08,0,0,0,0.01,0,0,0.120624269,0.75,0,0,0,0,0,5.2,0,0,0,0
338,"56.625:p1`69,p2`a1;-1,-1:any-jump-jack",56.625,"p1`69,p2`a1;-1,-1",any-jump-jack,909.56,jump,"((56.0, 60.625), 'any-jump-jackorfree')",59.08695652,56.625,`0001010000,`0001010000,57.5,1,1,1,1,,,11.3,0,0,0,0.01,0,0,0.341073899,0.75,0,0,0,0,5,5.2,0,0,0,0
339,"56.875:p1`a3,p2`47;-1,-1:any-jump-jack",56.875,"p1`a3,p2`47;-1,-1",any-jump-jack,920.86,jump,"((56.0, 60.625), 'any-jump-jackorfree')",59.34782609,56.875,`0000101000,`0000101000,57.5,1,1,1,1,,,11.3,0,0,0,0.01,0,0,0.341073899,0.75,0,0,0,0,5,5.2,0,0,0,0
340,"57.125:p1`a3,p2`47;-1,--:any-jump-jack",57.125,"p1`a3,p2`47;-1,--",any-jump-jack,925.87,,"((56.0, 60.625), 'any-jump-jackorfree')",59.60869565,57.125,`0000100000,`0000100000,57.5,1,,1,,,,5.01,0,0,0,0.01,0,0,-0.2,0,0,0,0,0,0,5.2,0,0,0,0
341,"57.25:p1`a3,p2`a7;--,-1:any-jump-jack",57.25,"p1`a3,p2`a7;--,-1",any-jump-jack,930.89,alternate,"((56.0, 60.625), 'any-jump-jackorfree')",59.73913043,57.25,`0000001000,`0000001000,57.5,,1,,1,,,5.02,0,0,0,0.02,0,0,-0.2,0,0,0,0,0,0,5.2,0,0,0,0
342,"57.375:p1`a9c,p2`a7;-1,--:any-jump-jack",57.375,"p1`a9c,p2`a7;-1,--",any-jump-jack,931.25,alternate,"((56.0, 60.625), 'any-jump-jackorfree')",59.86956522,57.375,`0001000000,`0001000000,57.5,1,,1,,,,0.36,0,0,0,0,0,0,0.163335366,0,0,0,0,0,0,0.2,0,0,0,0
343,"57.5:p1`a9c,p2`a1;--,-1:any-jump-jack",57.5,"p1`a9c,p2`a1;--,-1",any-jump-jack,931.55,alternate,"((56.0, 60.625), 'any-jump-jackorfree')",60,57.5,`0000010000,`0000010000,57.5,,1,,1,,,0.3,0,0,0,0,0,0,0.104605832,0,0,0,0,0,0,0.2,0,0,0,0
344,"57.625:p2`a7c,p2`a1;-1,--:any-jump-jack",57.625,"p2`a7c,p2`a1;-1,--",any-jump-jack,931.79,alternate,"((56.0, 60.625), 'any-jump-jackorfree')",60.13043478,57.625,`0000001000,`0000001000,57.5,1,,1,,,,0.24,0,0,0,0,0,0,0.035986511,0,0,0,0,0,0,0.2,0,0,0,0
345,"57.75:p2`a7c,p2`a1;--,-1:any-jump-jack",57.75,"p2`a7c,p2`a1;--,-1",any-jump-jack,931.79,alternate,"((56.0, 60.625), 'any-jump-jackorfree')",60.26086957,57.75,`0000010000,`0000010000,57.5,,1,,1,,,0,0,0,0,0,0,0,-0.2,0,0,0,0,0,0,0.2,0,0,0,0
346,"57.875:p1`a9c,p2`a1;-1,--:any-jump-jack",57.875,"p1`a9c,p2`a1;-1,--",any-jump-jack,932.03,alternate,"((56.0, 60.625), 'any-jump-jackorfree')",60.39130435,57.875,`0001000000,`0001000000,57.5,1,,1,,,,0.24,0,0,0,0,0,0,0.035986511,0,0,0,0,0,0,0.2,0,0,0,0
347,"58.0:p1`a9c,p2`a7;--,-2:any-jump-jack",58,"p1`a9c,p2`a7;--,-2",any-jump-jack,932.33,alternate,"((56.0, 60.625), 'any-jump-jackorfree')",60.52173913,58,`0000002000,`0000002000,57.5,,2,,2,,,0.3,0,0,0,0,0,0,0.104605832,0,0,0,0,0,0,0.2,0,0,0,0
348,"58.25:p1`a9c,p2`a7;--,-3:any-jump-jack",58.25,"p1`a9c,p2`a7;--,-3",any-jump-jack,932.33,,"((56.0, 60.625), 'any-jump-jackorfree')",60.7826087,58.25,`0000003000,`0000003000,57.5,,3,,3,,,0,0,0,0,0,0,0,-0.2,0,0,0,0,0,0,0.2,0,0,0,0
349,"58.375:p1`a3c,p2`a7;-2,--:any-jump-jack",58.375,"p1`a3c,p2`a7;-2,--",any-jump-jack,938.39,alternate,"((56.0, 60.625), 'any-jump-jackorfree')",60.91304348,58.375,`0000200000,`0000200000,57.5,2,,2,,,,6.06,0,0,0,0.02,0,0,0.836795717,0,0,0,0,0,0,5.2,0,0,0,0
350,"58.625:p1`a3c,p2`a7;-3,--:any-jump-jack",58.625,"p1`a3c,p2`a7;-3,--",any-jump-jack,943.41,,"((56.0, 60.625), 'any-jump-jackorfree')",61.17391304,58.625,`0000300000,`0000300000,57.5,3,,3,,,,5.02,0,0,0,0.02,0,0,-0.2,0,0,0,0,0,0,5.2,0,0,0,0
351,"58.75:p1`a3c,p2`a1;--,-1:any-jump-jack",58.75,"p1`a3c,p2`a1;--,-1",any-jump-jack,949.47,alternate,"((56.0, 60.625), 'any-jump-jackorfree')",61.30434783,58.75,`0000010000,`0000010000,57.5,,1,,1,,,6.06,0,0,0,0.02,0,0,0.836846654,0,0,0,0,0,0,5.2,0,0,0,0
352,"58.875:p1`a9,p2`a1;-1,--:any-jump-jack",58.875,"p1`a9,p2`a1;-1,--",any-jump-jack,949.83,alternate,"((56.0, 60.625), 'any-jump-jackorfree')",61.43478261,58.875,`0001000000,`0001000000,57.5,1,,1,,,,0.36,0,0,0,0,0,0,0.163885247,0,0,0,0,0,0,0.2,0,0,0,0
353,"59.0:p1`a9,p2`a7;--,-2:any-jump-jack",59,"p1`a9,p2`a7;--,-2",any-jump-jack,950.13,alternate,"((56.0, 60.625), 'any-jump-jackorfree')",61.56521739,59,`0000002000,`0000002000,57.5,,2,,2,,,0.3,0,0,0,0,0,0,0.104605832,0,0,0,0,0,0,0.2,0,0,0,0
354,"59.125:p1`a9,p2`a7;--,-3:any-jump-jack",59.125,"p1`a9,p2`a7;--,-3",any-jump-jack,950.13,,"((56.0, 60.625), 'any-jump-jackorfree')",61.69565217,59.125,`0000003000,`0000003000,57.5,,3,,3,,,0,0,0,0,0,0,0,-0.2,0,0,0,0,0,0,0.2,0,0,0,0
355,"59.25:p1`36,p2`a7;2-,--:any-jump-jack",59.25,"p1`36,p2`a7;2-,--",any-jump-jack,955.46,alternate,"((56.0, 60.625), 'any-jump-jackorfree')",61.82608696,59.25,`0000200000,`0000200000,57.5,2,,2,,,,5.33,0,0,0,0.01,0,0,0.119048259,0,0,0,0,0,0,5.2,0,0,0,0
356,"59.375:p1`36,p2`a7;3-,--:any-jump-jack",59.375,"p1`36,p2`a7;3-,--",any-jump-jack,960.47,,"((56.0, 60.625), 'any-jump-jackorfree')",61.95652174,59.375,`0000300000,`0000300000,57.5,3,,3,,,,5.01,0,0,0,0.01,0,0,-0.2,0,0,0,0,0,0,5.2,0,0,0,0
357,"59.5:p1`36,p2`14;--,2-:any-jump-jack",59.5,"p1`36,p2`14;--,2-",any-jump-jack,965.82,alternate,"((56.0, 60.625), 'any-jump-jackorfree')",62.08695652,59.5,`0000020000,`0000020000,57.5,,2,,2,,,5.35,0,0,0,0,0,0,0.148252776,0,0,0,0,0,0,5.2,0,0,0,0
358,"59.625:p1`36,p2`14;--,3-:any-jump-jack",59.625,"p1`36,p2`14;--,3-",any-jump-jack,970.82,,"((56.0, 60.625), 'any-jump-jackorfree')",62.2173913,59.625,`0000030000,`0000030000,57.5,,3,,3,,,5,0,0,0,0,0,0,-0.2,0,0,0,0,0,0,5.2,0,0,0,0
359,"59.75:p1`a9,p2`14;-2,--:any-jump-jack",59.75,"p1`a9,p2`14;-2,--",any-jump-jack,976.15,alternate,"((56.0, 60.625), 'any-jump-jackorfree')",62.34782609,59.75,`0002000000,`0002000000,57.5,2,,2,,,,5.33,0,0,0,0.01,0,0,0.119048259,0,0,0,0,0,0,5.2,0,0,0,0
360,"59.875:p1`a9,p2`14;-3,--:any-jump-jack",59.875,"p1`a9,p2`14;-3,--",any-jump-jack,981.16,,"((56.0, 60.625), 'any-jump-jackorfree')",62.47826087,59.875,`0003000000,`0003000000,57.5,3,,3,,,,5.01,0,0,0,0.01,0,0,-0.2,0,0,0,0,0,0,5.2,0,0,0,0
361,"60.0:p1`a9,p2`a7;--,-1:any-jump-jack",60,"p1`a9,p2`a7;--,-1",any-jump-jack,986.53,alternate,"((56.0, 60.625), 'any-jump-jackorfree')",62.60869565,60,`0000001000,`0000001000,57.5,,1,,1,,,5.37,0,0,0,0.02,0,0,0.148252776,0,0,0,0,0,0,5.2,0,0,0,0
362,"60.125:p1`a9,p2`a7;-1,--:any-jump-jack",60.125,"p1`a9,p2`a7;-1,--",any-jump-jack,986.53,alternate,"((56.0, 60.625), 'any-jump-jackorfree')",62.73913043,60.125,`0001000000,`0001000000,57.5,1,,1,,,,0,0,0,0,0,0,0,-0.2,0,0,0,0,0,0,0.2,0,0,0,0
363,"60.375:p1`a9,p2`14;-1,1-:any-jump-jack",60.375,"p1`a9,p2`14;-1,1-",any-jump-jack,992.64,jump,"((56.0, 60.625), 'any-jump-jackorfree')",63,60.375,`0001010000,`0001010000,57.5,1,1,1,1,,,6.11,0,0,0,0.01,0,0,0.148252776,0.75,0,0,0,0,0,5.2,0,0,0,0
364,"60.625:p1`36,p2`47;1-,-1:any-jump-jack",60.625,"p1`36,p2`47;1-,-1",any-jump-jack,1004.2,jump,"((56.0, 60.625), 'any-jump-jackorfree')",63.26086957,60.625,`0000101000,`0000101000,57.5,1,1,1,1,,,11.56,0,0,0,0,0,0,0.61363325,0.75,0,0,0,0,5,5.2,0,0,0,0
365,"60.875:p1`a9,p2`a1;-1,-1:any-jump-jack",60.875,"p1`a9,p2`a1;-1,-1",any-jump-jack,1015.62,jump,"((60.0, 64.625), 'any-jump-jackorfree')",63.52173913,60.875,`0001010000,`0001010000,57.5,1,1,1,1,,,11.42,0,0,0,0.02,0,0,0.448737291,0.75,0,0,0,0,5,5.2,0,0,0,0
366,"61.125:p1`a9,p2`a1;-1,--:any-jump-jack",61.125,"p1`a9,p2`a1;-1,--",any-jump-jack,1020.64,,"((60.0, 64.625), 'any-jump-jackorfree')",63.7826087,61.125,`0001000000,`0001000000,57.5,1,,1,,,,5.02,0,0,0,0.02,0,0,-0.2,0,0,0,0,0,0,5.2,0,0,0,0
367,"61.25:p1`a9,p2`a1;--,-1:any-jump-jack",61.25,"p1`a9,p2`a1;--,-1",any-jump-jack,1025.66,alternate,"((60.0, 64.625), 'any-jump-jackorfree')",63.91304348,61.25,`0000010000,`0000010000,57.5,,1,,1,,,5.02,0,0,0,0.02,0,0,-0.2,0,0,0,0,0,0,5.2,0,0,0,0
368,"61.375:p1`a3c,p2`a1;-1,--:any-jump-jack",61.375,"p1`a3c,p2`a1;-1,--",any-jump-jack,1026.02,alternate,"((60.0, 64.625), 'any-jump-jackorfree')",64.04347826,61.375,`0000100000,`0000100000,57.5,1,,1,,,,0.36,0,0,0,0,0,0,0.163885247,0,0,0,0,0,0,0.2,0,0,0,0
369,"61.5:p1`a3c,p1`a9c;--,-1:any-jump-jack",61.5,"p1`a3c,p1`a9c;--,-1",any-jump-jack,1026.45,alternate,"((60.0, 64.625), 'any-jump-jackorfree')",64.17391304,61.5,`0001000000,`0001000000,57.5,,1,,1,,,0.43,0,0,0,0,0,0,0.234691673,0,0,0,0,0,0,0.2,0,0,0,0
370,"61.625:p2`a1c,p1`a9c;-1,--:any-jump-jack",61.625,"p2`a1c,p1`a9c;-1,--",any-jump-jack,1033.46,alternate,"((60.0, 64.625), 'any-jump-jackorfree')",64.30434783,61.625,`0000010000,`0000010000,57.5,1,,1,,,,7.01,1.5,0,0,0.02,0,0,0.287892091,0,0,0,0,0,0,5.2,0,0,0,0
371,"61.75:p2`a1c,p2`4-p1`9c;--,-1:any-jump-jack",61.75,"p2`a1c,p2`4-p1`9c;--,-1",any-jump-jack,1040.19,alternate,"((60.0, 64.625), 'any-jump-jackorfree')",64.43478261,61.75,`0001000000,`0001000000,57.5,,1,,1,,,6.73,1.5,0,0,0.01,0,0,0.017177099,0,0,0,0,0,0,5.2,0,0,0,0
372,"61.875:p1`36c,p2`4-p1`9c;1-,--:any-jump-jack",61.875,"p1`36c,p2`4-p1`9c;1-,--",any-jump-jack,1045.83,alternate,"((60.0, 64.625), 'any-jump-jackorfree')",64.56521739,61.875,`0000100000,`0000100000,57.5,1,,1,,,,5.64,0,0.1,0,0,0,0,0.337564163,0,0,0,0,0,0,5.2,0,0,0,0
373,"62.0:p1`36c,p2`a1c;--,-2:any-jump-jack",62,"p1`36c,p2`a1c;--,-2",any-jump-jack,1051.3,alternate,"((60.0, 64.625), 'any-jump-jackorfree')",64.69565217,62,`0000020000,`0000020000,57.5,,2,,2,,,5.47,0,0,0,0.01,0,0,0.264283096,0,0,0,0,0,0,5.2,0,0,0,0
374,"62.25:p1`36c,p2`a1c;--,-3:any-jump-jack",62.25,"p1`36c,p2`a1c;--,-3",any-jump-jack,1056.31,,"((60.0, 64.625), 'any-jump-jackorfree')",64.95652174,62.25,`0000030000,`0000030000,57.5,,3,,3,,,5.01,0,0,0,0.01,0,0,-0.2,0,0,0,0,0,0,5.2,0,0,0,0
375,"62.375:p2`a7c,p2`a1c;-2,--:any-jump-jack",62.375,"p2`a7c,p2`a1c;-2,--",any-jump-jack,1061.94,alternate,"((60.0, 64.625), 'any-jump-jackorfree')",65.08695652,62.375,`0000002000,`0000002000,57.5,2,,2,,,,5.63,0,0,0,0.02,0,0,0.413682117,0,0,0,0,0,0,5.2,0,0,0,0
376,"62.625:p2`a7c,p2`a1c;-3,--:any-jump-jack",62.625,"p2`a7c,p2`a1c;-3,--",any-jump-jack,1061.94,,"((60.0, 64.625), 'any-jump-jackorfree')",65.34782609,62.625,`0000003000,`0000003000,57.5,3,,3,,,,0,0,0,0,0,0,0,-0.2,0,0,0,0,0,0,0.2,0,0,0,0
377,"62.75:p2`a7c,p1`a3c;--,-1:any-jump-jack",62.75,"p2`a7c,p1`a3c;--,-1",any-jump-jack,1068.95,alternate,"((60.0, 64.625), 'any-jump-jackorfree')",65.47826087,62.75,`0000100000,`0000100000,57.5,,1,,1,,,7.01,1.5,0,0,0.02,0,0,0.287892091,0,0,0,0,0,0,5.2,0,0,0,0
378,"62.875:p1`a9c,p1`a3c;-1,--:any-jump-jack",62.875,"p1`a9c,p1`a3c;-1,--",any-jump-jack,1069.19,alternate,"((60.0, 64.625), 'any-jump-jackorfree')",65.60869565,62.875,`0001000000,`0001000000,57.5,1,,1,,,,0.24,0,0,0,0,0,0,0.035986511,0,0,0,0,0,0,0.2,0,0,0,0
379,"63.0:p1`a9c,p2`a1c;--,-2:any-jump-jack",63,"p1`a9c,p2`a1c;--,-2",any-jump-jack,1074.7,alternate,"((60.0, 64.625), 'any-jump-jackorfree')",65.73913043,63,`0000020000,`0000020000,57.5,,2,,2,,,5.51,0,0,0,0.02,0,0,0.287892091,0,0,0,0,0,0,5.2,0,0,0,0
380,"63.125:p1`a9c,p2`a1c;--,-3:any-jump-jack",63.125,"p1`a9c,p2`a1c;--,-3",any-jump-jack,1074.7,,"((60.0, 64.625), 'any-jump-jackorfree')",65.86956522,63.125,`0000030000,`0000030000,57.5,,3,,3,,,0,0,0,0,0,0,0,-0.2,0,0,0,0,0,0,0.2,0,0,0,0
381,"63.25:p1`a3c,p2`a1c;-2,--:any-jump-jack",63.25,"p1`a3c,p2`a1c;-2,--",any-jump-jack,1080.76,alternate,"((60.0, 64.625), 'any-jump-jackorfree')",66,63.25,`0000200000,`0000200000,57.5,2,,2,,,,6.06,0,0,0,0.02,0,0,0.836795717,0,0,0,0,0,0,5.2,0,0,0,0
382,"63.375:p1`a3c,p2`a1c;-3,--:any-jump-jack",63.375,"p1`a3c,p2`a1c;-3,--",any-jump-jack,1080.76,,"((60.0, 64.625), 'any-jump-jackorfree')",66.13043478,63.375,`0000300000,`0000300000,57.5,3,,3,,,,0,0,0,0,0,0,0,-0.2,0,0,0,0,0,0,0.2,0,0,0,0
383,"63.5:p1`a3c,p2`a7;--,-2:any-jump-jack",63.5,"p1`a3c,p2`a7;--,-2",any-jump-jack,1081.12,alternate,"((60.0, 64.625), 'any-jump-jackorfree')",66.26086957,63.5,`0000002000,`0000002000,57.5,,2,,2,,,0.36,0,0,0,0,0,0,0.162241997,0,0,0,0,0,0,0.2,0,0,0,0
